"name","lon","lat","category"
"HDB Block 373A, HOUGANG ST 31",103.890291,1.362682,"HDB Flats"
"HDB Block 374, BT BATOK ST 31",103.7508392,1.3596646,"HDB Flats"
"HDB Block 374, CLEMENTI AVE 4",103.767119,1.3190366,"HDB Flats"
"HDB Block 374, HOUGANG ST 31",103.889651,1.362906,"HDB Flats"
"HDB Block 374, JURONG EAST ST 32",103.731826,1.3483807,"HDB Flats"
"HDB Block 374, TAMPINES ST 34",103.959903,1.357696,"HDB Flats"
"HDB Block 374A, TAMPINES ST 34",103.959529,1.357931,"HDB Flats"
"HDB Block 375, BT BATOK ST 31",103.7500718,1.3583717,"HDB Flats"
"HDB Block 375, CLEMENTI AVE 4",103.768283,1.320156,"HDB Flats"
"HDB Block 375, HOUGANG ST 31",103.889344,1.363265,"HDB Flats"
"HDB Block 376, BT BATOK ST 31",103.7493931,1.358228,"HDB Flats"
"HDB Block 376, CLEMENTI AVE 4",103.768283,1.320156,"HDB Flats"
"HDB Block 376, HOUGANG ST 32",103.8934414,1.3641308,"HDB Flats"
"HDB Block 376A, HOUGANG ST 32",103.8934414,1.3641308,"HDB Flats"
"HDB Block 376B, HOUGANG ST 32",103.8934725,1.3641284,"HDB Flats"
"HDB Block 376C, HOUGANG ST 32",103.8934414,1.3641308,"HDB Flats"
"HDB Block 376D, HOUGANG ST 32",103.8934725,1.3641284,"HDB Flats"
"HDB Block 377, BT BATOK ST 31",103.7502325,1.3594134,"HDB Flats"
"HDB Block 377, CLEMENTI AVE 5",103.7679767,1.317518,"HDB Flats"
"HDB Block 377A, BT BATOK ST 31",103.7508392,1.3596646,"HDB Flats"
"HDB Block 378, CLEMENTI AVE 5",103.767364,1.3176349,"HDB Flats"
"HDB Block 379, CLEMENTI AVE 5",103.767909,1.317928,"HDB Flats"
"HDB Block 38, BEDOK STH RD",103.9387452,1.3208629,"HDB Flats"
"HDB Block 38, BEO CRES",103.8273387,1.2885097,"HDB Flats"
"HDB Block 38, CAMBRIDGE RD",103.8488963,1.3164886,"HDB Flats"
"HDB Block 38, CHAI CHEE AVE",103.926027,1.325945,"HDB Flats"
"HDB Block 38, CIRCUIT RD",103.886171,1.3279319,"HDB Flats"
"HDB Block 38, JLN BAHAGIA",103.8577219,1.3270737,"HDB Flats"
"HDB Block 38, JLN RUMAH TINGGI",103.8097617,1.2887758,"HDB Flats"
"HDB Block 38, KIM PONG RD",103.8302774,1.2849128,"HDB Flats"
"HDB Block 38, LOR 5 TOA PAYOH",103.8552674,1.3352454,"HDB Flats"
"HDB Block 38, SIN MING DR",103.8379745,1.3611734,"HDB Flats"
"HDB Block 38, TANGLIN HALT RD",103.7989743,1.2976127,"HDB Flats"
"HDB Block 38, TEBAN GDNS RD",103.742848,1.321156,"HDB Flats"
"HDB Block 38, TELOK BLANGAH RISE",103.8221816,1.2723455,"HDB Flats"
"HDB Block 38, UPP BOON KENG RD",103.8741661,1.3181032,"HDB Flats"
"HDB Block 38A, BENDEMEER RD",103.8668888,1.3204988,"HDB Flats"
"HDB Block 38B, BENDEMEER RD",103.8661565,1.3229808,"HDB Flats"
"HDB Block 38C, BENDEMEER RD",103.8661565,1.3229808,"HDB Flats"
"HDB Block 38D, BENDEMEER RD",103.8661565,1.3229808,"HDB Flats"
"HDB Block 380, CLEMENTI AVE 5",103.767364,1.3176349,"HDB Flats"
"HDB Block 381, CLEMENTI AVE 5",103.767965,1.318466,"HDB Flats"
"HDB Block 381, TAMPINES ST 32",103.959041,1.35409,"HDB Flats"
"HDB Block 382, TAMPINES ST 32",103.9581758,1.3541407,"HDB Flats"
"HDB Block 383, BT BATOK WEST AVE 5",103.7521156,1.362213,"HDB Flats"
"HDB Block 383, TAMPINES ST 32",103.9581758,1.3541407,"HDB Flats"
"HDB Block 383A, BT BATOK WEST AVE 5",103.7521156,1.362213,"HDB Flats"
"HDB Block 384, BT BATOK WEST AVE 5",103.7521156,1.362213,"HDB Flats"
"HDB Block 384, TAMPINES ST 32",103.9579334,1.3540134,"HDB Flats"
"HDB Block 384A, TAMPINES ST 32",103.9563189,1.3529389,"HDB Flats"
"HDB Block 385, BT BATOK WEST AVE 5",103.7520474,1.36351,"HDB Flats"
"HDB Block 385, TAMPINES ST 32",103.9587925,1.3547787,"HDB Flats"
"HDB Block 385, YISHUN AVE 6",103.848562,1.428569,"HDB Flats"
"HDB Block 386, BT BATOK WEST AVE 5",103.7524523,1.3638166,"HDB Flats"
"HDB Block 386, TAMPINES ST 32",103.958957,1.354783,"HDB Flats"
"HDB Block 386, YISHUN RING RD",103.846496,1.429081,"HDB Flats"
"HDB Block 387, BT BATOK WEST AVE 5",103.752583,1.3648078,"HDB Flats"
"HDB Block 387, TAMPINES ST 32",103.9586519,1.3551532,"HDB Flats"
"HDB Block 387, YISHUN RING RD",103.847125,1.429596,"HDB Flats"
"HDB Block 388, BT BATOK WEST AVE 5",103.752217,1.3645354,"HDB Flats"
"HDB Block 388, TAMPINES ST 32",103.95829,1.355492,"HDB Flats"
"HDB Block 388, YISHUN RING RD",103.8472592,1.4291853,"HDB Flats"
"HDB Block 388A, BT BATOK WEST AVE 5",103.752217,1.3645354,"HDB Flats"
"HDB Block 389, BT BATOK WEST AVE 5",103.7530669,1.3657914,"HDB Flats"
"HDB Block 389, TAMPINES ST 32",103.957884,1.354782,"HDB Flats"
"HDB Block 389, YISHUN AVE 6",103.848332,1.429625,"HDB Flats"
"HDB Block 39, BEDOK STH RD",103.939327,1.321341,"HDB Flats"
"HDB Block 39, BENDEMEER RD",103.8661565,1.3229808,"HDB Flats"
"HDB Block 39, CAMBRIDGE RD",103.8488963,1.3164886,"HDB Flats"
"HDB Block 39, CHAI CHEE AVE",103.926094,1.326357,"HDB Flats"
"HDB Block 39, CIRCUIT RD",103.885705,1.327478,"HDB Flats"
"HDB Block 39, JLN TIGA",103.8849196,1.3078448,"HDB Flats"
"HDB Block 39, JLN BAHAGIA",103.8564907,1.3272555,"HDB Flats"
"HDB Block 39, JLN RUMAH TINGGI",103.810142,1.2887762,"HDB Flats"
"HDB Block 39, SIN MING DR",103.836408,1.3553878,"HDB Flats"
"HDB Block 39, TANGLIN HALT RD",103.7996492,1.2988856,"HDB Flats"
"HDB Block 39, TEBAN GDNS RD",103.742867,1.321378,"HDB Flats"
"HDB Block 39, TELOK BLANGAH RISE",103.8225184,1.2717955,"HDB Flats"
"HDB Block 39, UPP BOON KENG RD",103.8740906,1.3187822,"HDB Flats"
"HDB Block 39A, BENDEMEER RD",103.8661565,1.3229808,"HDB Flats"
"HDB Block 39A, CAMBRIDGE RD",103.8488963,1.3164886,"HDB Flats"
"HDB Block 390, BT BATOK WEST AVE 5",103.7525426,1.365529,"HDB Flats"
"HDB Block 390, TAMPINES AVE 7",103.957758,1.356149,"HDB Flats"
"HDB Block 390, YISHUN AVE 6",103.848376,1.4293445,"HDB Flats"
"HDB Block 390A, TAMPINES AVE 7",103.956476,1.355811,"HDB Flats"
"HDB Block 391, BT BATOK WEST AVE 5",103.7530669,1.3657914,"HDB Flats"
"HDB Block 391, TAMPINES AVE 7",103.958032,1.355875,"HDB Flats"
"HDB Block 391, YISHUN AVE 6",103.848367,1.4289289,"HDB Flats"
"HDB Block 391A, BT BATOK WEST AVE 5",103.7521107,1.3657962,"HDB Flats"
"HDB Block 392, BT BATOK WEST AVE 5",103.7530669,1.3657914,"HDB Flats"
"HDB Block 392, TAMPINES AVE 7",103.9573131,1.3551676,"HDB Flats"
"HDB Block 392, YISHUN AVE 6",103.8492549,1.4287242,"HDB Flats"
"HDB Block 393, BT BATOK WEST AVE 5",103.7530637,1.3664288,"HDB Flats"
"HDB Block 393, TAMPINES AVE 7",103.9569106,1.3555423,"HDB Flats"
"HDB Block 393, YISHUN AVE 6",103.848562,1.428569,"HDB Flats"
"HDB Block 394, BT BATOK WEST AVE 5",103.7527673,1.3665545,"HDB Flats"
"HDB Block 394, TAMPINES AVE 7",103.955988,1.355189,"HDB Flats"
"HDB Block 394, YISHUN AVE 6",103.848367,1.4289289,"HDB Flats"
"HDB Block 395, BT BATOK WEST AVE 5",103.7530669,1.3657914,"HDB Flats"
"HDB Block 395, TAMPINES AVE 7",103.9558678,1.3558243,"HDB Flats"
"HDB Block 395, YISHUN RING RD",103.846496,1.429081,"HDB Flats"
"HDB Block 395A, BT BATOK WEST AVE 5",103.7530669,1.3657914,"HDB Flats"
"HDB Block 396, TAMPINES AVE 7",103.956476,1.355811,"HDB Flats"
"HDB Block 396, YISHUN AVE 6",103.847107,1.428493,"HDB Flats"
"HDB Block 397, YISHUN AVE 6",103.8472139,1.4278283,"HDB Flats"
"HDB Block 398, YISHUN RING RD",103.8472192,1.4274686,"HDB Flats"
"HDB Block 399, YISHUN AVE 6",103.847329,1.427571,"HDB Flats"
"HDB Block 399, YUNG SHENG RD",103.7206851,1.3333993,"HDB Flats"
"HDB Block 4, BEACH RD",103.865086,1.304766,"HDB Flats"
"HDB Block 4, BEDOK STH AVE 1",103.933542,1.3225245,"HDB Flats"
"HDB Block 4, BOON KENG RD",103.8599522,1.3160428,"HDB Flats"
"HDB Block 4, CHANGI VILLAGE RD",103.939674,1.324722,"HDB Flats"
"HDB Block 4, DELTA AVE",103.8265621,1.2918222,"HDB Flats"
"HDB Block 4, DOVER RD",103.783143,1.303444,"HDB Flats"
"HDB Block 4, EVERTON PK",103.84009,1.276955,"HDB Flats"
"HDB Block 4, GHIM MOH RD",103.787215,1.311269,"HDB Flats"
"HDB Block 4, HAIG RD",103.8975402,1.3111376,"HDB Flats"
"HDB Block 4, HOLLAND CL",103.7958743,1.3080563,"HDB Flats"
"HDB Block 4, JLN MINYAK",103.8385197,1.2881162,"HDB Flats"
"HDB Block 4, JLN BT HO SWEE",103.8284429,1.287502,"HDB Flats"
"HDB Block 4, JLN BATU",103.8840329,1.3018824,"HDB Flats"
"HDB Block 4, JOO CHIAT RD",103.8985137,1.3152297,"HDB Flats"
"HDB Block 4, LOR 7 TOA PAYOH",103.855302,1.339026,"HDB Flats"
"HDB Block 4, LOR LEW LIAN",103.876432,1.350291,"HDB Flats"
"HDB Block 4, MARINE TER",103.9176164,1.305166,"HDB Flats"
"HDB Block 4, MARSILING RD",103.7753273,1.4390124,"HDB Flats"
"HDB Block 4, QUEEN'S RD",103.8083229,1.3190821,"HDB Flats"
"HDB Block 4, SAGO LANE",103.8425682,1.2805458,"HDB Flats"
"HDB Block 4, TECK WHYE AVE",103.7527176,1.3820007,"HDB Flats"
"HDB Block 4, TELOK BLANGAH CRES",103.8194526,1.2771949,"HDB Flats"
"HDB Block 4, TG PAGAR PLAZA",103.8425444,1.2756173,"HDB Flats"
"HDB Block 4, TOH YI DR",103.774497,1.338532,"HDB Flats"
"HDB Block 4, UPP ALJUNIED LANE",103.8797696,1.3340626,"HDB Flats"
"HDB Block 4, WOODLANDS ST 12",103.7753273,1.4390124,"HDB Flats"
"HDB Block 4A, BEACH RD",103.8635289,1.3036627,"HDB Flats"
"HDB Block 4A, BOON TIONG RD",103.830706,1.286572,"HDB Flats"
"HDB Block 4A, EUNOS CRES",103.9032913,1.3243382,"HDB Flats"
"HDB Block 4A, GHIM MOH RD",103.7874831,1.3129014,"HDB Flats"
"HDB Block 4A, JLN BATU",103.8829308,1.3021038,"HDB Flats"
"HDB Block 4A, JOO SENG RD",103.8802043,1.3346768,"HDB Flats"
"HDB Block 4A, LOR 7 TOA PAYOH",103.857088,1.3349217,"HDB Flats"
"HDB Block 4A, ST. GEORGE'S LANE",103.8598286,1.3231842,"HDB Flats"
"HDB Block 4B, BOON TIONG RD",103.8317678,1.2867878,"HDB Flats"
"HDB Block 4B, ST. GEORGE'S LANE",103.8598286,1.3231842,"HDB Flats"
"HDB Block 4C, ST. GEORGE'S LANE",103.8607358,1.32244,"HDB Flats"
"HDB Block 40, BEDOK STH RD",103.939468,1.321011,"HDB Flats"
"HDB Block 40, BEO CRES",103.8276433,1.2890925,"HDB Flats"
"HDB Block 40, CAMBRIDGE RD",103.8488963,1.3164886,"HDB Flats"
"HDB Block 40, CHAI CHEE AVE",103.9264986,1.3261076,"HDB Flats"
"HDB Block 40, CIRCUIT RD",103.8860835,1.3276586,"HDB Flats"
"HDB Block 40, HOLLAND DR",103.7944554,1.3076714,"HDB Flats"
"HDB Block 40, JLN BAHAGIA",103.8564907,1.3272555,"HDB Flats"
"HDB Block 40, JLN RUMAH TINGGI",103.8097617,1.2887758,"HDB Flats"
"HDB Block 40, SIMS DR",103.8760361,1.3172592,"HDB Flats"
"HDB Block 40, TANGLIN HALT RD",103.7996492,1.2988856,"HDB Flats"
"HDB Block 40, TEBAN GDNS RD",103.74203,1.321386,"HDB Flats"
"HDB Block 40, TELOK BLANGAH RISE",103.8234857,1.2718561,"HDB Flats"
"HDB Block 401, ADMIRALTY LINK",103.815672,1.454324,"HDB Flats"
"HDB Block 401, ANG MO KIO AVE 10",103.855172,1.361011,"HDB Flats"
"HDB Block 401, BEDOK NTH AVE 3",103.9335364,1.3309393,"HDB Flats"
"HDB Block 401, CHOA CHU KANG AVE 3",103.739655,1.379734,"HDB Flats"
"HDB Block 401, FAJAR RD",103.7684772,1.3805188,"HDB Flats"
"HDB Block 401, HOUGANG AVE 10",103.8973399,1.3748812,"HDB Flats"
"HDB Block 401, JURONG WEST ST 42",103.719046,1.353747,"HDB Flats"
"HDB Block 401, PANDAN GDNS",103.7501995,1.320486,"HDB Flats"
"HDB Block 401, SERANGOON AVE 1",103.873225,1.346368,"HDB Flats"
"HDB Block 401, SIN MING AVE",103.8330834,1.3625206,"HDB Flats"
"HDB Block 401, TAMPINES ST 41",103.9448764,1.3570947,"HDB Flats"
"HDB Block 401, WOODLANDS ST 41",103.7727596,1.4302048,"HDB Flats"
"HDB Block 401, YISHUN AVE 6",103.847148,1.427122,"HDB Flats"
"HDB Block 401A, FAJAR RD",103.7708612,1.3810669,"HDB Flats"
"HDB Block 402, ADMIRALTY LINK",103.815429,1.455317,"HDB Flats"
"HDB Block 402, ANG MO KIO AVE 10",103.855074,1.36152,"HDB Flats"
"HDB Block 402, BEDOK NTH AVE 3",103.933211,1.3304302,"HDB Flats"
"HDB Block 402, BT BATOK WEST AVE 7",103.744451,1.364575,"HDB Flats"
"HDB Block 402, CHOA CHU KANG AVE 3",103.739389,1.379258,"HDB Flats"
"HDB Block 402, FAJAR RD",103.7708612,1.3810669,"HDB Flats"
"HDB Block 402, HOUGANG AVE 10",103.8965915,1.3745264,"HDB Flats"
"HDB Block 402, JURONG WEST ST 42",103.7228522,1.3534114,"HDB Flats"
"HDB Block 402, PANDAN GDNS",103.749323,1.320854,"HDB Flats"
"HDB Block 402, SERANGOON AVE 1",103.8729492,1.3465815,"HDB Flats"
"HDB Block 402, SIN MING AVE",103.832646,1.362765,"HDB Flats"
"HDB Block 402, TAMPINES ST 41",103.9454641,1.357338,"HDB Flats"
"HDB Block 402, WOODLANDS ST 41",103.772189,1.431006,"HDB Flats"
"HDB Block 402, YISHUN RING RD",103.8467308,1.4261438,"HDB Flats"
"HDB Block 403, ADMIRALTY LINK",103.8157312,1.456566,"HDB Flats"
"HDB Block 403, ANG MO KIO AVE 10",103.8545514,1.3613694,"HDB Flats"
"HDB Block 403, BEDOK NTH AVE 3",103.9334539,1.3292768,"HDB Flats"
"HDB Block 403, BT BATOK WEST AVE 7",103.744816,1.365137,"HDB Flats"
"HDB Block 403, CHOA CHU KANG AVE 3",103.738877,1.379508,"HDB Flats"
"HDB Block 403, FAJAR RD",103.767933,1.381122,"HDB Flats"
"HDB Block 403, FERNVALE LANE",103.872916,1.388881,"HDB Flats"
"HDB Block 403, HOUGANG AVE 10",103.896376,1.374663,"HDB Flats"
"HDB Block 403, JURONG WEST ST 42",103.721671,1.35374,"HDB Flats"
"HDB Block 403, PANDAN GDNS",103.749265,1.320345,"HDB Flats"
"HDB Block 403, SERANGOON AVE 1",103.872411,1.346375,"HDB Flats"
"HDB Block 403, SIN MING AVE",103.833429,1.362925,"HDB Flats"
"HDB Block 403, TAMPINES ST 41",103.9452723,1.3575183,"HDB Flats"
"HDB Block 403, WOODLANDS ST 41",103.772221,1.4307129,"HDB Flats"
"HDB Block 403, YISHUN AVE 6",103.848472,1.426981,"HDB Flats"
"HDB Block 403A, ADMIRALTY LINK",103.8158469,1.4536245,"HDB Flats"
"HDB Block 403A, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 403B, FERNVALE LANE",103.872916,1.388881,"HDB Flats"
"HDB Block 403C, FERNVALE LANE",103.872916,1.388881,"HDB Flats"
"HDB Block 403D, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 404, ADMIRALTY LINK",103.815672,1.454324,"HDB Flats"
"HDB Block 404, ANG MO KIO AVE 10",103.85444,1.361759,"HDB Flats"
"HDB Block 404, BEDOK NTH AVE 3",103.9334539,1.3292768,"HDB Flats"
"HDB Block 404, BT BATOK WEST AVE 7",103.7451843,1.3656093,"HDB Flats"
"HDB Block 404, CHOA CHU KANG AVE 3",103.738744,1.380053,"HDB Flats"
"HDB Block 404, FAJAR RD",103.767615,1.3807339,"HDB Flats"
"HDB Block 404, FERNVALE LANE",103.872916,1.388881,"HDB Flats"
"HDB Block 404, HOUGANG AVE 10",103.8958509,1.373888,"HDB Flats"
"HDB Block 404, JURONG WEST ST 42",103.7224895,1.353936,"HDB Flats"
"HDB Block 404, PANDAN GDNS",103.7494218,1.3197593,"HDB Flats"
"HDB Block 404, SERANGOON AVE 1",103.8726596,1.3473986,"HDB Flats"
"HDB Block 404, SIN MING AVE",103.833902,1.362625,"HDB Flats"
"HDB Block 404, TAMPINES ST 41",103.944404,1.358087,"HDB Flats"
"HDB Block 404, WOODLANDS ST 41",103.7722222,1.4302778,"HDB Flats"
"HDB Block 404, YISHUN AVE 6",103.848387,1.426316,"HDB Flats"
"HDB Block 404A, ADMIRALTY LINK",103.816171,1.454202,"HDB Flats"
"HDB Block 404A, BT BATOK WEST AVE 7",103.7451843,1.3656093,"HDB Flats"
"HDB Block 404A, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 404B, FERNVALE LANE",103.872916,1.388881,"HDB Flats"
"HDB Block 405, ADMIRALTY LINK",103.815955,1.453367,"HDB Flats"
"HDB Block 405, ANG MO KIO AVE 10",103.853662,1.361599,"HDB Flats"
"HDB Block 405, BEDOK NTH AVE 3",103.9341945,1.328674,"HDB Flats"
"HDB Block 405, BT BATOK WEST AVE 7",103.745623,1.365648,"HDB Flats"
"HDB Block 405, CHOA CHU KANG AVE 3",103.739316,1.38018,"HDB Flats"
"HDB Block 405, FAJAR RD",103.7671928,1.381316,"HDB Flats"
"HDB Block 405, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 405, HOUGANG AVE 10",103.8963876,1.3741064,"HDB Flats"
"HDB Block 405, JURONG WEST ST 42",103.7213738,1.3543056,"HDB Flats"
"HDB Block 405, PASIR RIS DR 6",103.9559526,1.3738732,"HDB Flats"
"HDB Block 405, PANDAN GDNS",103.7495537,1.3192708,"HDB Flats"
"HDB Block 405, SERANGOON AVE 1",103.872749,1.347717,"HDB Flats"
"HDB Block 405, SIN MING AVE",103.834571,1.363014,"HDB Flats"
"HDB Block 405, TAMPINES ST 41",103.944882,1.357847,"HDB Flats"
"HDB Block 405, WOODLANDS ST 41",103.772586,1.43,"HDB Flats"
"HDB Block 405, YISHUN AVE 6",103.849175,1.426698,"HDB Flats"
"HDB Block 405A, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 405A, NORTHSHORE DR",103.9022587,1.4160392,"HDB Flats"
"HDB Block 405B, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 405B, NORTHSHORE DR",103.8737575,1.3891623,"HDB Flats"
"HDB Block 405C, FERNVALE LANE",103.8739356,1.3888749,"HDB Flats"
"HDB Block 406, ANG MO KIO AVE 10",103.8540257,1.3620616,"HDB Flats"
"HDB Block 406, BEDOK NTH AVE 3",103.9345777,1.3280717,"HDB Flats"
"HDB Block 406, BT BATOK WEST AVE 7",103.745942,1.365193,"HDB Flats"
"HDB Block 406, CHOA CHU KANG AVE 3",103.740211,1.380349,"HDB Flats"
"HDB Block 406, FAJAR RD",103.767482,1.381845,"HDB Flats"
"HDB Block 406, FERNVALE RD",103.8759121,1.3903144,"HDB Flats"
"HDB Block 406, HOUGANG AVE 10",103.8962646,1.3736169,"HDB Flats"
"HDB Block 406, JURONG WEST ST 42",103.7223993,1.3542989,"HDB Flats"
"HDB Block 406, PASIR RIS DR 6",103.9580246,1.3715004,"HDB Flats"
"HDB Block 406, PANDAN GDNS",103.74203,1.321386,"HDB Flats"
"HDB Block 406, SEMBAWANG DR",103.8172226,1.4529831,"HDB Flats"
"HDB Block 406, SERANGOON AVE 1",103.873123,1.347608,"HDB Flats"
"HDB Block 406, SIN MING AVE",103.834179,1.3629761,"HDB Flats"
"HDB Block 406, TAMPINES ST 41",103.945798,1.3578645,"HDB Flats"
"HDB Block 406, WOODLANDS ST 41",103.772663,1.429359,"HDB Flats"
"HDB Block 406, YISHUN AVE 6",103.849192,1.426383,"HDB Flats"
"HDB Block 406A, FERNVALE RD",103.8742335,1.3912335,"HDB Flats"
"HDB Block 406A, NORTHSHORE DR",103.874392,1.3879208,"HDB Flats"
"HDB Block 406A, SEMBAWANG DR",103.8172226,1.4529831,"HDB Flats"
"HDB Block 406A, WOODLANDS ST 41",103.772663,1.429359,"HDB Flats"
"HDB Block 406B, FERNVALE RD",103.8742705,1.3886418,"HDB Flats"
"HDB Block 406B, NORTHSHORE DR",103.8743014,1.3884343,"HDB Flats"
"HDB Block 406C, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 406C, NORTHSHORE DR",103.8746667,1.3887184,"HDB Flats"
"HDB Block 407, ANG MO KIO AVE 10",103.8555136,1.3627059,"HDB Flats"
"HDB Block 407, BEDOK NTH AVE 3",103.9335167,1.3284911,"HDB Flats"
"HDB Block 407, BT BATOK WEST AVE 4",103.745734,1.364767,"HDB Flats"
"HDB Block 407, CHOA CHU KANG AVE 3",103.740728,1.380392,"HDB Flats"
"HDB Block 407, FAJAR RD",103.767912,1.381443,"HDB Flats"
"HDB Block 407, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 407, HOUGANG AVE 10",103.8958154,1.3730332,"HDB Flats"
"HDB Block 407, JURONG WEST ST 42",103.721572,1.3548668,"HDB Flats"
"HDB Block 407, PASIR RIS DR 6",103.954391,1.373661,"HDB Flats"
"HDB Block 407, PANDAN GDNS",103.748603,1.3187027,"HDB Flats"
"HDB Block 407, SERANGOON AVE 1",103.872893,1.347244,"HDB Flats"
"HDB Block 407, SEMBAWANG DR",103.816819,1.4532639,"HDB Flats"
"HDB Block 407, SIN MING AVE",103.8342929,1.3635777,"HDB Flats"
"HDB Block 407, TAMPINES ST 41",103.94489,1.358151,"HDB Flats"
"HDB Block 407, YISHUN AVE 6",103.848415,1.426016,"HDB Flats"
"HDB Block 407A, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 407A, NORTHSHORE WALK",103.9062482,1.4199116,"HDB Flats"
"HDB Block 407B, FERNVALE RD",103.8759121,1.3903144,"HDB Flats"
"HDB Block 407B, NORTHSHORE LINK",103.9039542,1.417898,"HDB Flats"
"HDB Block 408, ANG MO KIO AVE 10",103.8548679,1.3624187,"HDB Flats"
"HDB Block 408, BEDOK NTH AVE 2",103.9326621,1.3284865,"HDB Flats"
"HDB Block 408, BT BATOK WEST AVE 4",103.745734,1.364767,"HDB Flats"
"HDB Block 408, CHOA CHU KANG AVE 3",103.740501,1.379935,"HDB Flats"
"HDB Block 408, FAJAR RD",103.768634,1.3817029,"HDB Flats"
"HDB Block 408, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 408, HOUGANG AVE 10",103.895353,1.373318,"HDB Flats"
"HDB Block 408, JURONG WEST ST 42",103.7229996,1.3544254,"HDB Flats"
"HDB Block 408, PANDAN GDNS",103.748563,1.318285,"HDB Flats"
"HDB Block 408, PASIR RIS DR 6",103.953666,1.37324,"HDB Flats"
"HDB Block 408, SEMBAWANG DR",103.8176638,1.4534969,"HDB Flats"
"HDB Block 408, SERANGOON AVE 1",103.8734544,1.3472114,"HDB Flats"
"HDB Block 408, SIN MING AVE",103.834647,1.3633439,"HDB Flats"
"HDB Block 408, TAMPINES ST 41",103.945112,1.3591,"HDB Flats"
"HDB Block 408, WOODLANDS ST 41",103.772522,1.42878,"HDB Flats"
"HDB Block 408, YISHUN AVE 6",103.848387,1.426316,"HDB Flats"
"HDB Block 408A, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 408B, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 408B, NORTHSHORE DR",103.8760874,1.3892065,"HDB Flats"
"HDB Block 408C, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 408C, NORTHSHORE DR",103.8764754,1.3892188,"HDB Flats"
"HDB Block 409, ANG MO KIO AVE 10",103.8553282,1.3626312,"HDB Flats"
"HDB Block 409, BEDOK NTH AVE 2",103.9327271,1.3281191,"HDB Flats"
"HDB Block 409, BT BATOK WEST AVE 4",103.745734,1.364767,"HDB Flats"
"HDB Block 409, CHOA CHU KANG AVE 3",103.74256,1.380277,"HDB Flats"
"HDB Block 409, HOUGANG AVE 10",103.89514,1.373743,"HDB Flats"
"HDB Block 409, JURONG WEST ST 42",103.725019,1.3541076,"HDB Flats"
"HDB Block 409, PANDAN GDNS",103.7472453,1.318564,"HDB Flats"
"HDB Block 409, PASIR RIS DR 6",103.9542421,1.3730425,"HDB Flats"
"HDB Block 409, SAUJANA RD",103.7677361,1.3826194,"HDB Flats"
"HDB Block 409, SERANGOON CTRL",103.8743274,1.3479206,"HDB Flats"
"HDB Block 409, SEMBAWANG DR",103.817686,1.453053,"HDB Flats"
"HDB Block 409, SIN MING AVE",103.83058,1.3588148,"HDB Flats"
"HDB Block 409, TAMPINES ST 41",103.945112,1.3591,"HDB Flats"
"HDB Block 409, WOODLANDS ST 41",103.772522,1.42878,"HDB Flats"
"HDB Block 409, YISHUN RING RD",103.84718,1.426243,"HDB Flats"
"HDB Block 409A, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 409A, NORTHSHORE DR",103.9022587,1.4160392,"HDB Flats"
"HDB Block 409B, FERNVALE RD",103.8760874,1.3892065,"HDB Flats"
"HDB Block 409B, NORTHSHORE DR",103.8771101,1.3894435,"HDB Flats"
"HDB Block 41, BEDOK STH RD",103.94071,1.321135,"HDB Flats"
"HDB Block 41, CAMBRIDGE RD",103.8488963,1.3164886,"HDB Flats"
"HDB Block 41, CHAI CHEE ST",103.925916,1.327448,"HDB Flats"
"HDB Block 41, CIRCUIT RD",103.8861067,1.3273313,"HDB Flats"
"HDB Block 41, HOLLAND DR",103.793384,1.3076874,"HDB Flats"
"HDB Block 41, JLN BAHAGIA",103.8577219,1.3270737,"HDB Flats"
"HDB Block 41, JLN TIGA",103.8846499,1.307978,"HDB Flats"
"HDB Block 41, KIM CHENG ST",103.831666,1.2847519,"HDB Flats"
"HDB Block 41, SIMS DR",103.8760361,1.3172592,"HDB Flats"
"HDB Block 41, STIRLING RD",103.801976,1.2986365,"HDB Flats"
"HDB Block 41, TANGLIN HALT RD",103.7996267,1.2983677,"HDB Flats"
"HDB Block 41, TEBAN GDNS RD",103.738797,1.320877,"HDB Flats"
"HDB Block 41, TELOK BLANGAH RISE",103.822886,1.2715163,"HDB Flats"
"HDB Block 41A, CAMBRIDGE RD",103.849928,1.316263,"HDB Flats"
"HDB Block 410, ANG MO KIO AVE 10",103.854488,1.3628092,"HDB Flats"
